uuid,events
d4d55957-6c69-4367-bf04-be56d80245d5,"[""caution"", ""caution"", ""caution"", ""score"", ""caution"", ""score""]"
e80d4bce-b5d5-4deb-9cb5-b7917d76cf27,"[""substitution"", ""sending-off"", ""score""]"
e6204df3-5b02-42e6-876c-bdc0a7e3260d,"[""foul"", ""substitution"", ""caution""]"
fbc1bedf-cb64-4fb4-b5f8-363b1e14cd8c,"[""caution"", ""foul"", ""substitution"", ""substitution"", ""substitution""]"
9c7746b7-48e4-4ce9-877a-b9078390d718,"[""substitution"", ""substitution"", ""substitution"", ""sending-off""]"
010d8f1c-8473-4400-8621-6707b1257528,"[""substitution"", ""substitution"", ""sending-off"", ""substitution""]"
75673360-bd40-4b00-ac0c-e46f8ab96447,"[""score"", ""sending-off"", ""score"", ""score"", ""sending-off"", ""caution""]"
abb8ab50-d1ba-4998-8d01-4b09f76382fe,"[""sending-off"", ""caution"", ""substitution"", ""sending-off""]"
b2a73f80-49d9-45bf-a1d5-dc9521b26874,"[""sending-off"", ""substitution"", ""sending-off"", ""sending-off"", ""substitution"", ""substitution""]"
484568d4-48b2-4245-89d5-3b93e51c7b69,"[""substitution"", ""score"", ""caution""]"
a6b50972-385f-457a-b73c-2b9ad43dfc33,"[""foul"", ""score"", ""substitution"", ""caution"", ""substitution""]"
e388fd7f-9a38-489d-af3c-b70a6a9a2b91,"[""caution"", ""foul"", ""score"", ""score""]"
5bf9191c-1ccc-4488-ada2-ccaf8f48ca31,"[""caution"", ""score"", ""score"", ""foul"", ""substitution"", ""substitution""]"
ef846f64-fd14-4064-a60e-c6ac279d1d43,"[""caution"", ""caution"", ""caution"", ""score"", ""sending-off"", ""caution""]"
402274e1-e522-4885-b83d-d1688bcc834a,"[""substitution"", ""caution"", ""caution""]"
c0c757b1-ff64-40a5-8cd1-462e53566b23,"[""sending-off"", ""substitution"", ""score"", ""caution""]"
4d7106ad-73d0-4d68-aaa9-e979656a2bb6,"[""caution"", ""caution"", ""substitution""]"
6799d01a-a67b-4891-92c5-0d855c81f4e8,"[""sending-off"", ""sending-off"", ""substitution"", ""score""]"
6a40f018-8a21-4c64-8349-84b63caafd9c,"[""score"", ""score"", ""substitution"", ""substitution"", ""sending-off""]"
464c4094-7433-489c-a421-2c1664c6a971,"[""score"", ""substitution"", ""caution"", ""caution""]"
5c6212ca-b5aa-461c-8dee-9fd39455a88e,"[""sending-off"", ""score"", ""foul"", ""caution"", ""score""]"
525488b7-ec1a-4ba0-9ba0-c48f50ca66ea,"[""sending-off"", ""foul"", ""score"", ""score""]"
93f93a05-1b8d-40cb-9b46-557a41a416dd,"[""substitution"", ""sending-off"", ""sending-off"", ""caution"", ""foul"", ""substitution""]"
1b529075-17bb-4f76-bd40-77e4910320ac,"[""caution"", ""foul"", ""foul"", ""score""]"
ca0a235c-b74c-487f-b99d-0336065c8c14,"[""caution"", ""foul"", ""substitution"", ""foul"", ""substitution"", ""caution""]"
645aa99d-5569-44dc-8c1e-eed6ba74ee48,"[""score"", ""caution"", ""foul"", ""caution"", ""substitution"", ""caution""]"
ae8dd9b2-76c6-4a96-9d12-1a4a36f361f9,"[""score"", ""sending-off"", ""substitution"", ""sending-off"", ""caution"", ""caution""]"
6d17ba57-b309-40a2-ac62-e06ad3434822,"[""caution"", ""substitution"", ""foul"", ""caution"", ""substitution""]"
d821548b-e6b9-4fd1-989d-9b57664e2610,"[""score"", ""sending-off"", ""score"", ""substitution"", ""foul"", ""caution""]"
7f1deefb-32c6-4519-b73a-50b0102b80a8,"[""score"", ""substitution"", ""foul"", ""sending-off"", ""sending-off"", ""score""]"
2f923d61-1150-496b-9ec4-497dc98ecd55,"[""foul"", ""substitution"", ""caution"", ""score"", ""sending-off""]"
0e042453-a209-4fe3-9691-124334bce0ed,"[""substitution"", ""score"", ""score"", ""substitution""]"
1d50992e-74a3-4e8a-a6b7-dd2063b9ca26,"[""caution"", ""foul"", ""caution"", ""score""]"
af08d045-5bed-40dc-a5c9-2a8ed4547a35,"[""foul"", ""score"", ""sending-off"", ""score"", ""score"", ""sending-off""]"
8cc870b3-e156-4b8d-ac79-d68e45fdaffe,"[""substitution"", ""caution"", ""foul""]"
435dd6be-6263-42b8-a6ee-572aad9b2e23,"[""sending-off"", ""score"", ""foul""]"
577967c6-a6ba-4837-9ce9-097112354601,"[""score"", ""caution"", ""caution"", ""sending-off""]"
8c02ba45-fdb5-4d99-af0b-6662da2e0760,"[""foul"", ""score"", ""caution""]"
21d6c54c-a924-4c5c-811e-5062053104b1,"[""caution"", ""foul"", ""substitution"", ""foul""]"
71aaf21b-b6c6-4c9a-8fa5-daa2cfdfdde8,"[""score"", ""score"", ""sending-off""]"
241d98cd-d48e-4116-ad65-fab41cc397fe,"[""substitution"", ""sending-off"", ""substitution"", ""score"", ""substitution""]"
be25e6d3-b076-46e0-a25b-bc1f11707195,"[""sending-off"", ""sending-off"", ""caution""]"
8b28b89e-30d8-4536-b53a-2c565a5113ab,"[""score"", ""caution"", ""caution"", ""sending-off"", ""score""]"
baa28bb9-2dd1-4e13-b36a-c00697acd470,"[""caution"", ""score"", ""substitution"", ""foul"", ""substitution"", ""substitution""]"
081f4673-756a-4b60-87bc-bfa58b9623d2,"[""score"", ""sending-off"", ""sending-off"", ""score"", ""sending-off"", ""substitution""]"
edc1be81-e419-497f-b376-9f42db973b1f,"[""caution"", ""caution"", ""foul"", ""foul"", ""sending-off""]"
a52c2c8b-1c8c-4a41-aa00-50f4d9c45551,"[""caution"", ""substitution"", ""foul"", ""score""]"
0b2a0623-3e70-45c1-9740-85d8dfc7d4cf,"[""sending-off"", ""caution"", ""substitution"", ""substitution"", ""caution""]"
f36fb241-7052-4b07-b433-7feabcabc917,"[""substitution"", ""score"", ""caution"", ""sending-off"", ""substitution"", ""substitution""]"
85657879-f316-49c6-b9bd-a8faee077cec,"[""score"", ""caution"", ""caution""]"
51989e86-d0cc-4434-93aa-db0accd9af07,"[""score"", ""sending-off"", ""sending-off"", ""caution"", ""caution""]"
d4031e20-8844-4662-be68-451c1ad2c758,"[""sending-off"", ""foul"", ""caution"", ""foul"", ""score""]"
22b74350-c1ab-4e1c-8aa3-7c07083c5253,"[""substitution"", ""sending-off"", ""sending-off"", ""caution"", ""score"", ""sending-off""]"
346acd7c-4eac-415c-9ab3-9f89c0ba990b,"[""sending-off"", ""score"", ""substitution"", ""caution"", ""score""]"
f71d56cd-8eaa-4ebe-8480-53be3d7822de,"[""score"", ""substitution"", ""caution"", ""score"", ""substitution""]"
311757d6-0be9-40e6-8f6e-aee4d0e9433e,"[""sending-off"", ""substitution"", ""foul""]"
81ef41fe-9327-4cd1-86c5-1f29bbe63d4f,"[""substitution"", ""sending-off"", ""foul"", ""sending-off"", ""sending-off"", ""foul""]"
d474fc0a-e14a-46fc-b310-c66fcb25577b,"[""score"", ""substitution"", ""foul"", ""foul"", ""caution"", ""substitution""]"
3ffd033d-a78c-42b3-a06b-b873405a26f1,"[""sending-off"", ""score"", ""score""]"
a9e295d5-1a65-44be-9992-d0f6e0aca137,"[""caution"", ""foul"", ""substitution""]"
624ee4aa-5eb2-442a-8bea-1f6308900996,"[""score"", ""caution"", ""score"", ""foul"", ""substitution"", ""sending-off""]"
708f72f0-80fc-438f-9271-ae23f5516b76,"[""substitution"", ""foul"", ""substitution""]"
9251e25d-4c45-4c76-bbfe-9666e1d86642,"[""score"", ""sending-off"", ""sending-off"", ""sending-off""]"
559c7d99-9467-4dd3-90ad-0a81a8f96dd0,"[""foul"", ""foul"", ""substitution""]"
2aafe638-7418-4c07-9f49-86eaae25673c,"[""substitution"", ""score"", ""sending-off""]"
df4002a6-49fe-4fd1-8992-50015acb3ece,"[""score"", ""caution"", ""substitution"", ""substitution"", ""caution"", ""substitution""]"
7da2ed0a-04a6-4fb2-a253-ceaf4438eba6,"[""caution"", ""caution"", ""score""]"
78052c22-adb8-49cd-8112-154760bf0f13,"[""substitution"", ""substitution"", ""foul"", ""score"", ""score""]"
c31a9ad2-ebbb-4a13-99bb-b507e7621135,"[""score"", ""score"", ""score"", ""sending-off""]"
797995fc-f849-4cf0-bcb2-e80e97bcf396,"[""caution"", ""sending-off"", ""caution"", ""substitution"", ""caution""]"
96f91aef-082f-4c7b-a1a1-9c66f2416b57,"[""score"", ""score"", ""sending-off"", ""foul""]"
821cbed1-24e2-4b47-a729-596276708935,"[""sending-off"", ""substitution"", ""foul"", ""substitution"", ""foul"", ""score""]"
982a656f-e057-4b73-8c66-b53b62245c36,"[""score"", ""score"", ""foul"", ""sending-off""]"
3a7515a0-f223-4c2e-8fad-5bcf7eab4796,"[""caution"", ""substitution"", ""score"", ""substitution"", ""score""]"
dec82a2a-e4bf-4ee6-9f50-9eb42dd1d30f,"[""substitution"", ""sending-off"", ""substitution"", ""score""]"
7d86b71b-e99f-4eb2-b2d7-e7801dbe1fb3,"[""caution"", ""substitution"", ""score"", ""caution"", ""foul"", ""foul""]"
502db2a1-64d7-4b51-81ac-e2e6f799b187,"[""substitution"", ""foul"", ""substitution"", ""caution"", ""substitution""]"
1088f984-e843-44b8-9d45-d1c053434fe4,"[""caution"", ""substitution"", ""score"", ""caution"", ""caution"", ""substitution""]"
d937f12c-22e4-4b72-88b2-05c6c11af6dd,"[""score"", ""caution"", ""substitution"", ""caution"", ""foul"", ""caution""]"
5bbefa2d-ac60-491d-9f85-c05badd3f551,"[""foul"", ""substitution"", ""caution"", ""caution"", ""score"", ""sending-off""]"
a4e90e40-99e0-4c2b-a6df-f65362f7544e,"[""foul"", ""substitution"", ""caution"", ""foul"", ""substitution""]"
be068ffb-aad5-4e2e-869f-f719ec5e6551,"[""caution"", ""foul"", ""sending-off"", ""caution"", ""foul"", ""sending-off""]"
d7d8c504-f865-4c59-b9fb-d4983da6d8b1,"[""substitution"", ""caution"", ""caution"", ""caution"", ""foul"", ""sending-off""]"
0905eec6-e1b7-4584-8758-d5fea475b804,"[""substitution"", ""sending-off"", ""score"", ""sending-off"", ""sending-off"", ""score""]"
1329a2a2-3ff9-4118-a8bd-5eaf4cc85a3c,"[""score"", ""sending-off"", ""caution"", ""score""]"
a02fc71a-2ce4-447c-9c84-a9b57369f469,"[""score"", ""foul"", ""foul""]"
fbca6074-3a3e-4b65-8018-6c36acc0f0bf,"[""substitution"", ""sending-off"", ""substitution"", ""score"", ""score""]"
72a22964-4d3e-4d79-9fb0-eca37630d0b9,"[""substitution"", ""foul"", ""foul"", ""sending-off"", ""score""]"
64cb111d-ef89-46b4-a2e4-88f466a821cd,"[""substitution"", ""substitution"", ""caution"", ""foul"", ""substitution""]"
4d4bf17a-72c3-4c4c-b7f9-31e33cf5e654,"[""substitution"", ""substitution"", ""sending-off""]"
c8ccdcab-2b29-4813-b301-0c9979f37325,"[""score"", ""sending-off"", ""sending-off""]"
11af70ba-98ff-4547-be19-36c7d2170e7f,"[""score"", ""caution"", ""sending-off""]"
650b4d28-49b3-482c-bcff-6903ac574481,"[""foul"", ""caution"", ""foul"", ""sending-off"", ""score""]"
53a56eb4-6f72-4d2a-8b49-88a9caaad8a6,"[""score"", ""foul"", ""caution""]"
d43d0d86-3c70-4490-a49a-f8c508bcb88c,"[""caution"", ""score"", ""substitution"", ""sending-off""]"
ed670266-5556-4d9a-903f-9799e809f9ff,"[""foul"", ""substitution"", ""caution"", ""score"", ""caution"", ""substitution""]"
59b7d403-bb41-4ced-bc7b-0dc64f585ca1,"[""substitution"", ""sending-off"", ""substitution"", ""sending-off"", ""substitution"", ""sending-off""]"
12319713-ef05-484a-b5e8-4c3e4dd62782,"[""score"", ""caution"", ""sending-off"", ""caution""]"
777dfbae-5d90-4d3e-b924-bd9ac93ed5ea,"[""caution"", ""foul"", ""caution"", ""score""]"
838e49b1-7d3c-4c58-a195-63915fed2382,"[""sending-off"", ""substitution"", ""sending-off"", ""sending-off"", ""foul"", ""score""]"
6650fcd1-b22b-49e4-a9a4-207267ff3421,"[""substitution"", ""sending-off"", ""sending-off"", ""substitution"", ""caution"", ""sending-off""]"
055f07b1-79fa-4b89-bab7-c01bc265493b,"[""substitution"", ""caution"", ""score""]"
e3e5ce4e-25be-4cc9-bff8-5947e48ba693,"[""caution"", ""caution"", ""sending-off"", ""foul""]"
be167546-1cc5-4163-bd46-588ac7fc1c33,"[""foul"", ""sending-off"", ""foul"", ""foul"", ""sending-off""]"
4d5cdcee-064e-46c9-bf84-946994635a34,"[""sending-off"", ""caution"", ""caution"", ""foul"", ""foul"", ""score""]"
4f56e8a4-ef21-40ae-98f6-16b3b631d9e1,"[""caution"", ""score"", ""caution"", ""substitution"", ""score"", ""substitution""]"
63ccd562-d8a6-425e-a127-09479927b022,"[""sending-off"", ""substitution"", ""score"", ""substitution"", ""substitution"", ""foul""]"
3ea0e5a1-1a25-45da-aa97-90071bdf70d6,"[""score"", ""substitution"", ""substitution"", ""foul"", ""score"", ""substitution""]"
61980dae-ce54-4dc3-b830-63848086a91d,"[""score"", ""sending-off"", ""score""]"
5a88cce6-5527-4463-84fb-96c01be5f4fb,"[""substitution"", ""caution"", ""caution""]"
033c0997-7a01-4e57-8c4d-bd7ee63e84d7,"[""sending-off"", ""score"", ""score""]"
65ff5eff-c8b1-45b4-8283-03471f569666,"[""caution"", ""score"", ""score"", ""foul""]"
5d0c4eef-4f0b-4b41-bc6a-768b66b93992,"[""sending-off"", ""substitution"", ""substitution""]"
389f378a-97da-4a7f-a67b-5870a6695b6b,"[""substitution"", ""substitution"", ""foul"", ""caution""]"
669f4401-e8fa-4eb1-92cf-0d9160c04c9b,"[""sending-off"", ""score"", ""substitution""]"
c8fabc74-3a81-4e38-b594-c1edbc5ab396,"[""sending-off"", ""caution"", ""score"", ""caution""]"
1540aa47-26fe-44ba-a26b-02964c41d20b,"[""substitution"", ""substitution"", ""sending-off"", ""foul"", ""sending-off"", ""substitution""]"
b1abacdd-ec90-47fd-bbd0-e81a9a6f4dd1,"[""substitution"", ""score"", ""sending-off""]"
49782011-308c-4bb3-81ea-070c2b779bd2,"[""substitution"", ""foul"", ""caution"", ""sending-off"", ""score""]"
5b5b53c7-7395-4808-8272-fc4dcd82310d,"[""sending-off"", ""sending-off"", ""score"", ""foul"", ""substitution""]"
aa178270-8821-4641-8f4b-ddcbdc7b06c6,"[""substitution"", ""foul"", ""foul""]"
d11d6732-2fa0-43bf-9fcd-4ac30313d30e,"[""score"", ""foul"", ""substitution"", ""substitution"", ""foul"", ""substitution""]"
e74262f4-b5a2-4268-b200-5a36cf88290c,"[""substitution"", ""substitution"", ""foul""]"
2d323364-0641-4133-877e-11a839aa2e5f,"[""sending-off"", ""score"", ""caution""]"
7bc69791-ff65-410c-b72b-8ae9a6c7f54f,"[""score"", ""substitution"", ""sending-off"", ""foul""]"
6f5485ac-cdd9-400a-99fe-a07436059b38,"[""score"", ""substitution"", ""caution""]"
5d65474a-bb19-41d0-8bfb-1f2005c6fca3,"[""caution"", ""score"", ""score""]"
14e63d7e-d116-418b-84bf-45b690b248c6,"[""caution"", ""caution"", ""substitution"", ""substitution""]"
53638a2a-40b6-4c81-9afc-4ba0457a6507,"[""sending-off"", ""caution"", ""sending-off"", ""substitution""]"
9d5fedc3-8e43-487e-b8a5-b419a05ad936,"[""caution"", ""score"", ""foul"", ""foul"", ""caution"", ""caution""]"
b53b053b-0802-441d-a92f-fb95452f61ee,"[""score"", ""substitution"", ""caution"", ""score"", ""score"", ""score""]"
f34db2f0-65d6-4dc0-8bd6-758b8eed179d,"[""foul"", ""substitution"", ""substitution"", ""caution""]"
2f33e6cb-c948-48be-9b20-0d3283729996,"[""substitution"", ""caution"", ""sending-off"", ""foul""]"
59201ab7-e72b-4493-ad57-1d398883709c,"[""substitution"", ""caution"", ""sending-off"", ""substitution"", ""sending-off""]"
2f72b740-ca26-4100-ae48-e50730cacdfa,"[""score"", ""substitution"", ""substitution""]"
9c4994e4-6828-47af-9f20-7075f632b998,"[""score"", ""sending-off"", ""substitution"", ""caution"", ""sending-off""]"
7fd37191-b207-417b-a3bc-d103ea1141e0,"[""foul"", ""score"", ""sending-off"", ""foul"", ""score"", ""sending-off""]"
21951397-b513-49e9-9eb1-8012bced42fc,"[""caution"", ""score"", ""sending-off"", ""score"", ""score"", ""caution""]"
a38f1011-c910-476c-aa7d-2c6dcf5b92ec,"[""substitution"", ""sending-off"", ""caution""]"
220ca1ab-8981-482b-b639-45e88cd8631e,"[""score"", ""score"", ""substitution"", ""caution"", ""substitution""]"
a2ae38fc-5d5a-44b1-8234-e7fb3bd328f4,"[""caution"", ""substitution"", ""substitution"", ""score""]"
9dfd1b1b-5e98-4346-8aec-68ca49112556,"[""caution"", ""caution"", ""sending-off"", ""score"", ""foul"", ""sending-off""]"
04e8ba87-ed91-470a-a898-c2bae04d3cd2,"[""caution"", ""score"", ""foul"", ""caution"", ""score"", ""sending-off""]"
986bf703-01d4-4100-9771-65d4b1c4d16d,"[""foul"", ""substitution"", ""substitution""]"
e568d640-c18d-4b64-a192-1a84919e6f57,"[""score"", ""substitution"", ""caution"", ""sending-off"", ""foul""]"
62250207-33f3-4c11-af3f-c6f006790252,"[""score"", ""sending-off"", ""score"", ""score"", ""substitution""]"
95c67c7c-96cb-4b87-8ca1-22cb0ce817af,"[""substitution"", ""caution"", ""score"", ""sending-off"", ""sending-off""]"
c9290e5e-dcd1-408e-a3c8-5026d22c7365,"[""score"", ""caution"", ""foul""]"
6f0ca3da-f5ca-4ed7-9b28-d5136190f55b,"[""score"", ""sending-off"", ""substitution"", ""score"", ""sending-off"", ""sending-off""]"
988e36bb-336d-4429-ba32-6da33b8ca021,"[""score"", ""substitution"", ""score"", ""caution"", ""foul"", ""foul""]"
a9cc783d-bb37-48cc-a4d1-8ee6f5b2b95b,"[""foul"", ""sending-off"", ""caution"", ""substitution"", ""caution"", ""substitution""]"
b62cd4b2-9b8e-4945-8cf6-edddd422ca75,"[""sending-off"", ""caution"", ""score"", ""score"", ""sending-off""]"
15db3fba-beb1-478c-9363-019100553e99,"[""sending-off"", ""caution"", ""foul"", ""sending-off"", ""caution""]"
2f0d08b7-ebbd-409b-a882-464e1dc88101,"[""sending-off"", ""sending-off"", ""caution"", ""score""]"
3158819b-d469-4fb5-867a-972e48919e3b,"[""sending-off"", ""foul"", ""substitution"", ""caution"", ""foul""]"
439b060a-5fa6-4879-9681-e98b0d26db0d,"[""foul"", ""caution"", ""foul""]"
45dc645a-eb3c-4da8-a497-ec54f96f3ff9,"[""sending-off"", ""substitution"", ""score""]"
84db43e7-80ce-44df-a6c5-94365b9760ed,"[""sending-off"", ""sending-off"", ""substitution"", ""score"", ""caution"", ""foul""]"
c65b6376-43b6-4c13-a20a-2542a671bbcf,"[""score"", ""sending-off"", ""caution"", ""sending-off""]"
1a743a29-2c04-472c-bfec-e5d7a6224883,"[""substitution"", ""foul"", ""substitution"", ""foul"", ""score"", ""foul""]"
33e8c155-93e9-496a-a13e-638f35b7fdac,"[""caution"", ""sending-off"", ""score"", ""foul""]"
0c208751-d3ce-4cf1-b22d-d46b40bef7d4,"[""score"", ""sending-off"", ""sending-off"", ""foul"", ""caution"", ""sending-off""]"
926c1f77-a9a9-46b7-9189-5bd22cd2ef58,"[""foul"", ""substitution"", ""score"", ""sending-off""]"
80a1c959-3743-4122-b347-29786fa44cd7,"[""foul"", ""score"", ""foul""]"
00db9a7d-b80c-47dd-81fc-9ed9fcc315a2,"[""sending-off"", ""sending-off"", ""sending-off"", ""caution""]"
d0cf525a-b10d-495c-91f3-e133b3e92545,"[""substitution"", ""caution"", ""sending-off"", ""substitution""]"
d6acc236-a1f2-4121-bc13-e596265a455c,"[""score"", ""score"", ""caution"", ""score"", ""score"", ""score""]"
c6050b70-8669-4f04-8c91-14bafacb8f0d,"[""substitution"", ""sending-off"", ""sending-off"", ""foul"", ""score""]"
1961c2c3-bd3d-40f7-b3d6-a6ae6ee51b49,"[""substitution"", ""caution"", ""substitution"", ""substitution"", ""caution"", ""substitution""]"
a1f44274-bbcd-4d99-ac9f-3805cdf38c25,"[""foul"", ""caution"", ""caution"", ""foul"", ""caution"", ""caution""]"
57c91190-b0e5-4f1a-b3df-36cce49bfcc4,"[""foul"", ""score"", ""substitution"", ""sending-off"", ""sending-off""]"
381f70d8-0ea7-4d7d-a9df-5ba9929896f4,"[""sending-off"", ""substitution"", ""score""]"
177447bd-7e02-497c-8106-4e3389121460,"[""caution"", ""score"", ""caution"", ""foul"", ""score""]"
ff46cebf-f70e-4603-88be-b77b72653e8b,"[""caution"", ""substitution"", ""foul"", ""caution"", ""foul"", ""foul""]"
0357add0-e641-4e5c-8cea-440dbd9c6006,"[""score"", ""foul"", ""sending-off"", ""caution"", ""foul""]"
7dc7a600-e2d1-4e7d-b201-078f850bdcd3,"[""score"", ""sending-off"", ""substitution""]"
04276513-cbe5-4e8a-ae79-aa5281cf2dfd,"[""sending-off"", ""substitution"", ""score"", ""score"", ""score""]"
eb481207-e110-4c94-96c3-dc48e4611bc4,"[""caution"", ""sending-off"", ""score"", ""sending-off""]"
5538fe7e-6fd7-4cb8-8a8f-d2afe163c265,"[""substitution"", ""substitution"", ""sending-off"", ""caution""]"
988a60f1-b121-41b7-9eab-31395f38bc01,"[""substitution"", ""score"", ""substitution""]"
fea9cb43-bff2-4b00-a91e-2f0cf73f5503,"[""caution"", ""substitution"", ""score""]"
8d2305a1-b75d-4d3d-99f3-969bd6e695ec,"[""caution"", ""foul"", ""sending-off""]"
63f24bc3-af42-465f-85a7-6895f44f5553,"[""score"", ""substitution"", ""foul"", ""substitution""]"
a2551609-29c3-4417-bc00-95b9d93ae44b,"[""sending-off"", ""caution"", ""sending-off"", ""foul""]"
6ecba7d9-9e6e-4584-a929-16696c28f0f8,"[""foul"", ""score"", ""score""]"
d7976403-cb8d-4402-af62-fc1200a1a94c,"[""sending-off"", ""caution"", ""sending-off"", ""foul"", ""score""]"
aa11fd5a-bd0d-4aa8-a850-2646b706d88c,"[""substitution"", ""caution"", ""foul""]"
89078983-06d5-489f-9d15-8e68d40a5f88,"[""foul"", ""foul"", ""score"", ""substitution"", ""substitution"", ""score""]"
2049f744-c5ce-4b36-9727-6c398041a36d,"[""caution"", ""caution"", ""foul"", ""substitution"", ""score"", ""substitution""]"
4e4e2e2a-1855-4971-a720-224b7b49dd06,"[""sending-off"", ""score"", ""caution""]"
f6c3aef2-6bd6-4e25-a760-3f4b0c608d4c,"[""foul"", ""foul"", ""score"", ""score"", ""sending-off"", ""substitution""]"
2da7d0f0-1013-4b43-9be8-e56ba5504953,"[""foul"", ""sending-off"", ""sending-off"", ""score"", ""caution""]"
95b65eb9-cfdf-400e-82f6-9144fab045e1,"[""substitution"", ""sending-off"", ""substitution"", ""foul"", ""foul""]"
e19bcb29-d1e1-4c30-bba8-6896037e5db1,"[""foul"", ""substitution"", ""substitution""]"
ed1ab0a2-cfe9-4520-a630-5ecb48203785,"[""substitution"", ""foul"", ""caution"", ""sending-off"", ""sending-off"", ""substitution""]"
817517e5-53d1-45b5-a3d6-30d1774d2f05,"[""sending-off"", ""score"", ""score"", ""foul"", ""substitution"", ""score""]"
9612fc63-41cb-4e8e-bd89-ed72ebbf2905,"[""score"", ""sending-off"", ""sending-off""]"
948944ba-3e6c-4ceb-babb-ce9086ef2941,"[""sending-off"", ""score"", ""sending-off"", ""foul"", ""foul""]"
82e99608-4491-4cac-b9df-01948527c0cc,"[""foul"", ""foul"", ""substitution"", ""score"", ""caution""]"
f70ba543-d48e-40f3-b53a-2bda0a137b2c,"[""score"", ""sending-off"", ""substitution""]"
