uuid,tweet
ffc601fb-8cd2-4565-86fc-f12204f617f7,bro i am so pro i can cook 2 minute noodles #mkr #moreprothanyou
a65f4a99-b753-4e09-b9eb-7d7f25329938,@GrayFylan ❤️❤️
9b0355ed-fc1a-4e35-9dfa-c73cd4037ac3,RT @PatriceChienne: I honestly think Kat has mental health issues. #mkr
990f66e6-ebda-4d5e-bde6-699f628457cf,@KirinDave not bad. sad that i just ordered my new ASUS yesterday. :P
67bc1d02-2fa7-4363-8dd0-2783ff0bf6f4,I'm soo loving the show @mykitchenrules #mkr #lovingit #melbourne #gatherthepack
c86d707d-95bb-4676-80b0-92966a85ed84,@IUseVATSTooMuch @anansi234 nah. A *really* bad data scientist with the worst sourcing methodologies ever
3638507a-1afb-472c-85cd-d809383d456e,"If a ""college scout"" saw that hit , he would have laughed..."
b7f4ca8a-7332-48bf-aeea-b5e8535478cc,"RT @MolksTVTalk: Tonight's dessert is called ""Remains of the Day"". #MKR"
d64385d9-2053-4f24-8daa-04e0407616cd,Girl you special like a met you in a slow class 😉
51d6d0a3-104e-402d-b962-3c3ca040ba39,stan got this A+ last word before blocking me: Ever heard of caustic #sarcasm? Rename yourself @yesyoureaBellend Thanks Awfully *mwah!* xxx
2ea05ec4-d37e-4a8c-8820-57af5d6339ea,@NATgotemall never that not me lls
b77bcafc-753a-453c-bb34-cc3397dbf551,SASSY looks rubbish! I would not eat there #mkr
9e442111-a45b-4b81-b26f-4f2b5e0418a3,Class from Campbell that.
f40f2839-7eec-4fd2-baf7-6eb8b015055c,@DynamoFilistin http://t.co/6OQ8fC1u9w
09c0bd1a-7f59-4b19-bfb8-d6d8000cbf5c,"RT @EzidiPress: Narîn, a young #Ezidi women from Shingal who was abducted, enslaved, sold and raped by ISIS terrorists, committed suicide i…"
48d42d0e-3c03-46df-85ea-ec2bc9a9ed47,@BrianaHart13 @FerminLaura hurry up and get to 10k tweets I swear you guys have been at the same tweets for. Years.
c7021d5a-2875-461a-abb0-3210b754410b,RT @SarahSchwartz: More women have died from domestic violence in the last decade than soldiers have been killed in Iraq &amp; Afghanistan #Yes…
467d4a07-3f6d-4bac-9ceb-27fca2e74bff,@jgray0711 I like it! #mkr
d9d32629-392f-4482-a1dc-33b8de3cd609,"There's No Such Thing As A Bully: Adults, Too?: When a student makes a very important observation, the author is... http://t.co/wITIZFU"
48f4ee39-cbff-4040-818b-e90b69c5a524,I don't miss high school!!
95195f07-4a0a-446c-8fa9-047dc0acedab,Annie &amp; Lloyd are serving leftover dinner for breakfast. Why? #mkr
e1b35dd5-a1d4-441c-a38c-821deb918d5c,High achieving #Latinos who don't conform to stereotypes are vulnerable to the effect #bullying has on grades.  http://t.co/vqbp1cX
464ef871-43f3-401a-ac62-b4f0d398a827,@Ammaawah @jm111t So you are not insulted when the prophet calls women stupid? http://t.co/G2caS5blLN
f4fac3f5-df57-4f57-8339-6924cde4fa53,"@microsoft_cares Sounds like a plan, Matthew! Be sure to get some pictures of you &amp; your new #Surface!"
d79fb212-2ae0-4906-93bd-a507195ccecd,RT @a_man_in_black: This article is shit but lol @GRIMACHU losing an argument with @randi_ebooks made Buzzfeed. #gamergate http://t.co/icWb…
077358c8-b61f-4a04-8623-1973df250cc9,YOU CAN ASPHYXIATE A DISENGAGE WHAAAAAT
50b3e395-b447-4286-8046-96a0ddb59c8d,"@Loquori yes. although my funds are rather limited, so trying to find someone that has a spare. &gt;.&gt;"
75fe5b7c-50a6-4aff-b2f7-3c48873db06b,I thought everyone on Twitter hated the butcher/promo girls when they were saying mean &amp; self-absorbed stuff about other contestants? #mkr
142e47b3-b500-4ae1-9cc2-2bc751f692aa,@seanbonner @metsfan anything that requires a government ID is a privacy concern. anything that requires money is a bad idea forever.
183eb1da-e193-4ef2-972b-e2d2c86fb10a,#FateNumberFor
ae3ad8b1-e230-44bb-9a92-582a8c132822,RT @zellieimani: The recent shooting in Berkeley is not an isolated event. A Black person is killed every 28 hours. It's right on schedule.…
594e7e5c-aaf1-4ae5-aa9c-443327add74c,Estou sofrendo bullying ( @DiiegoFernando @pocaai @NE_bruno ) HUAHUHA
2ce92075-a50c-4e0d-859c-e45e43494872,@SoFaKingSexii @FallBack_Shawty heck yea we do time for some boys
02f7c34e-5f64-43bd-baed-887a6ebc6d8c,@yvss1513 @XimenaYuriria Ashhh ni se quejen que Uds. Igual me hacen bullying ehhh POBRE de MI!!!!
01e8c6ae-1b38-4afd-8148-aa382a94aa0c,Reminder: A bully always hurts someone weaker than himself. He will never go after someone he isn't sure he can overwhelm physically.
dc6b7708-0b5c-4188-b4fd-e4a4be343b94,"@scottyswaggod men are the ones that are going to push the real change. they are the ones in power, generally. we need their help."
1f149fde-6909-428b-962a-81e5232a2111,Bullying http://t.co/sbHjDUt via @youtube
e7785c5b-5387-4b13-90bd-cb9a7b5f02af,"@grexican Free speech, science, AND evolution!? The Fedora Trifecta!!"
74d3be7b-3df5-4a7c-8689-fb33d108908e,Come on Sheri and Em you can't go to sudden death love you xx good luck #mkr #mkr2015
0d6b1679-898f-4f75-a634-2bddf70a7f4b,@SlaunchaMan that's still not my login for freebsd. :P
2b5c7a4f-1c9f-4631-8605-c45a946ff3b8,@MclendonLakisha That is a lie.  The prophet Mohammed had people executed for criticizing him.
af123ccd-569b-440b-885c-16213f211761,RT @nicwkelly: If this horrendousness beats Lynn and Tony the angels I'll be so sad #MKR
2f68021a-8218-4843-acb9-ed0301b920e0,RT @andyrewbooth: #MKR2015 #MKR http://t.co/mD9TyU1MOn
080c750d-bbf3-43c1-b646-dbbbae15d4e8,@mutaSawwif Your crying is not about caring for humanity. It is simply propagandizing your agenda.
eb3c2c28-42ca-45ed-91b8-f84ea7159018,"Yeah, the nights been shit so far......let's make it worse"
4f2ecdc2-db3b-4357-8344-d171b353ab7d,gente não precisa vim com bullying pq meu email é foda ok KKK
4dd94ac4-8349-4ea5-8742-2ad92181cd1b,@TacyBarbosa1  TO SOFRENDO BULLYING KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
78d35ffb-80a0-4907-ab99-a65072a65656,@BrianHallDev @sindarina not fond of the idea of creating features with a money barrier.
bc46958c-6c53-43a0-a2c5-b82c4b763f4b,Follow News Reports Of #BrandonMcInerney Shooting Death Of #LarryKing Trial http://t.co/WgrutwF #Gay #GLBT #LGBT #Bullying #Murder
ae4198ba-3b37-466d-88d9-0e9df27a95e8,One thing's certain - we're pretty sad we won't get to sample the BBQ breakfasts! Which team would you head over to first? #MKR #tvweekmag
5fecfb7d-a537-4690-ab6d-7e737513cba2,Deconstructed mean rustic now. Good to know. I make deconstructed stuff all the time then. #mkr
08789d80-a1d2-45c3-b977-7380a7769a09,Kat just loving the negative reviews. #MKR
8043cf6d-60fb-4005-bac8-4643388cc390,Going to get Taylor swifts new cd and lay my sick ass in bed and listen to it
fe1902a3-fdbc-465a-b7bd-3d0d2fcdcd69,Go Manu! #mkr
43f0e5e4-8ea8-4d34-888c-0365e1bbfd7d,Why Workplace Bullying Should Be Legal http://dld.bz/abaEJ
7530f6e9-28e5-4ccb-9fde-174741594f0d,I want to see Ash and Camilla win this show #MKR
e06cc827-71ee-47ec-9944-02204614c8cf,RT @connollyisking: @YesYoureSexist To judge me as a parent.... I feel sorry for you. I'm merely pointing out that the physical confrontati…
0917ef77-68ee-4400-8229-ca06ea832c9a,@katisbanned a TI t quería decir que te vi en la tv y q salías linda pero q = t haría bullying. Se lo dije a tu kissmyass sin querer =(
82d804d9-374d-4dd9-a0c2-08059249267a,"RT @shanley: First step is doxxing and death threats, which immediately destabilizes the target's most fundamental sense of safety and secu…"
e485870c-54a6-44c5-ba9e-812c01fea81b,@wanyinglah hehehee trying to! But now very tempted!!!
cd4b801c-7068-4c62-916d-46360be177c4,@_Kurda_ Baghdadi's little torch show will cost him a thousand Daesh at the hands of the Jordanians.
88f36afa-988a-4757-9dc8-ce0f15c1187c,"@stevenamoney And they're both good additions, although quiet lately. 3D know the business. Bully is a great heel, and Devon got buff!"
b860e5d3-7753-4dda-a6b6-ec1adbc0f8db,[EN] Conservative MP’s Family Falls Victim to Online Bullying: http://t.co/emqbRt0
a524004a-5dd9-4021-8ee1-c0f5b2be0447,I am supperrrrrrr bored.
2ee6ae28-f736-4f0a-ab77-c956f396145e,Uncooked egg....😷 vomit #mkr
e57c0c04-5ed6-485e-a75b-ff7497cbfe52,RT @Iranianatheist1: Bill warner: Islam versus Crusades. https://t.co/ykA0Awvria
36634656-a38e-4ad9-9214-b3f3435e200e,"RT @G__Syd: if it's a Kat and Annie showdown, the 'sudden death' could be literal. #mkr"
0fd73190-319e-4460-9588-dfb17cee8152,@ZhanaelDaiche it's basically what we already do in game. :P
05923255-8533-414c-af2a-aac8afb8babe,@NedGilmore i think it was clefthoof meat?
499992e2-1d6c-49e9-b912-13a1b5b8f294,minha amiga Ariadna não foi pra escola hoje porque está sofrendo Bulling HSUAHSUAH
efeec99b-8fe4-4c3d-9ca0-7c911e45cbd9,"O menino admitiu que foi vítima de bullying, e pra chamar atenção, criou essa história se declarando nazista e que mataria todos"
87d60b2e-196c-4cc6-90ac-b4f3defa999f,My daddy was a bedroom bully.. & had a bully baby
e6f9ca46-6f70-43d1-aaad-6bf11cff93f9,@AbuYigitAlCahrz @LeonardoMaxwel1 Did the western media put these heads on stakes? http://t.co/7EbGaw5WUC
a20c776b-9319-4c76-bf51-091ce17ab17d,That's just sloppy shit on a plate - deconstructed really - give it up for disaster  #mkr
6ee20365-8ed2-4d47-98a3-6b474d7d1e9f,@98Halima @rfrankh53 @BilalIGhumman @johnnygjokaj Have you noticed how ISIS prices women in the slave market?
fd1b8034-53bf-4615-9db1-fe60bbc693a1,Let's not forget that Joan Rivers was a privileged asshole who whined constantly about her lack of rights to tell oppressive jokes.
8e166992-208a-4555-8d2a-62cee9841cbb,"@Ghanin97 @unknownboy25 deyh, who u tweeting about?"
0177d639-9ddc-45b5-bf77-29764b570deb,They be highschool sweethearts nshit. RT @PoLoNicole It ain't too early fa this ? Lol RT @_GoldyyLocks Mezikans be forever in love
5bd88bc4-a5bc-4c38-b52e-5288c86189d8,@mykitchenrules what is the difference between hot cakes and pancakes #mkr
31d962d5-9057-4a3e-88fd-dd22802abfa8,#SelfDefense The Best Martial Art for stopping Bullying http://t.co/cQajVOl
4bfa7263-2d38-48e7-ae9b-156aac9af78f,OOOOOOO Imma fuck that nigga up
1c788bfa-2ce5-4626-a103-04ed3f07d2eb,"The desire to say something mean, to gossip, to complain—to just somehow get rid of aggression—is like a tidal wave. Chodron"
3bae5e77-d2cb-415a-8ee2-6c0b6d451afe,RT @salvodan: @freebsdgirl http://t.co/A2I2K4as1u
88eca35c-7b1b-4af1-ace3-853bf9fbced6,Ooo... I can see this going somewhere... Hehehe.
091d8fc2-4258-407e-9cf9-c83b75e3bb5d,"Calling someone sexist = worse than sexism. I'm glad of the daily allotment of male tears, though, they keep my skin fresh and dewy"
8572c7b6-d337-4a2c-8111-0d0aaaafc31a,I feel like change is gonna happen soon.
fb311faf-9239-4081-ada7-708215ed06ea,@tpstigers depends on the artist ;) my outfit has a cape.
2b94b80d-f4d7-4500-b5af-715cea01a550,Over 750 dining dollars and 47 meal swipes that need used before the end of the semester.. Here come that freshman fifteen..
bd43fbc4-d499-442f-8bdf-95f1372f0bd8,@Te4m_NiGhtM4Re http://t.co/5Ih7MkDbQG
1462e99b-dcd8-4dd3-8a3e-9eb8a365fb08,#iwishyouwouldturnmedown and you be waitin on a ride to Bully every friday
7f6aa472-688c-4e35-993d-4db4db49cc57,@mauvedeity i had a rescue puppy named rj45. :)
0b0b6125-dd9d-4402-b184-3fa364d26dfb,Anger over bullying at work talks: A ROW has erupted between Central Beds Council (CBC) and workers’ union GMB a... http://bit.ly/quVhWD
42997214-4e7d-4196-8d2a-8d531360df8b,Kat and Andre do not deserve to be in the competition #dogs #mkr
e08fd84c-972a-46fb-9131-e5f1a095ea65,"I'm hopeless. I spent my day reading again. Not packing, not learning a new piece, not exercising whatever. Just plain reading. Uh-oh"
77e36160-85b2-44ec-8982-76515fd7fa04,#itreallymakesmemad when people think harassing/bullying/bitching out people is cute.
c1968b7c-f46e-4f8d-a770-8476213beaf8,"RT @Awkward_Duck: Too many asking protests not be disruptive. That's the entire point! We're here to interrupt the status quo, not plan aro…"
6d5046a7-4210-4b76-b58c-0eb254832348,@instantrestaruantredemption #MKR this series going til Christmas?
f627d620-5554-497f-8d0a-12d054ca3d89,@shehzilk @watan71969 At least Churchill got it right. http://t.co/Bjgk9PdUUO
669e89e4-d15c-4a47-9a5a-601f9710e4cd,"And he's an author. You know, someone who needs empathy to perform his job. http://t.co/mQeFE8SuH0"
ae694ae6-0bdb-4c31-9206-190ebc6b8714,"@Gareth_Simms She writes for NME a lot. The only thing right about it is the track names, which says so much about current NME form."
9937676f-24fc-434a-a599-5d4b0a32ec58,"RT @JakeM_1998: RT BillSpindle: It's all about power at the top, but for fighters on the ground #Tikrit is religious war on both sides …"
0d80752d-d787-42b9-ad01-1af0f5c87e28,"RT @join_oapi: Great article! Wired | Curbing Online Abuse Isn't Impossible, Here's Where We Start http://t.co/MJEj6niarc"
bf4fa329-20cd-451e-b3f4-563e1a388037,this is a retarded  question but what's the Pokemon in your avatar
5f6938b0-3ad6-4391-98ff-7e40620aa2fb,"@NewIdeamagazine No, that kid is just a brat #mkr"
d0b41a09-85a0-4c60-bafe-e02606a71622,"And a 7 for ""smear of lemon tart""??? #MKR"
fd178b91-035f-4b33-af8e-029f8e369841,"Those kids will never learn that every time they do something to harass me like this, more people learn about my work to stop harassment."
d1efc9c4-0f44-4ecb-a3a4-b1a56b43ce8f,"In short, this is the most hilarious GamerGate BSD fail I have ever seen. #FreeBSD #OpenBSD #PCBSD http://t.co/poaOZ93QEf"
db23d10e-6553-4ae3-8a17-39dc28a6b97c,"Usa brinco de ziper, crocs, calça verde neon e ainda reclama que sofre bullying"
1c33fe3d-f11c-4571-849d-4b6c0d473785,WITHOUT YOU BE I'D BE MISERABLE AT BEST
32edb7ad-6594-4e29-9347-3bd0e8302370,@kencf0618 asking people to read some of the shit they've received and provide a video of themselves doing so is no small thing.
1bf25abe-fc94-46fa-8840-ffbe3a887512,@MelissaRyan Look at what DC Public Schools are doing for bullying LGBT students now that @m_rhee is gone. http://t.co/ZegLmS7
419bc11c-b5c2-4a25-a4ee-c38e071b076f,"Pete's palate is a sentient being, and it's confused! #MKR"
09482f54-149b-4fc7-92cc-4b5e13d77867,"While I can appreciate #LawAndOrderSVU, this episode just kicked off a new wave of harassment from GamerGate. Time to ride it out."
d32e4436-866c-4f68-913b-ef1a2c0c11b0,They need a couple of 8's? #MKR
05947ff4-3802-4627-a767-d113ae32c338,@KhaledHamaki He beheaded 600 Jewish prisoners and sold their women and children into slavery.
02531bd4-082f-400c-a565-b353365f9446,"And they knew me, too. SO WEIRD."
4d795bcc-e00a-4485-b224-075c216f77f4,Today my class was closed for xmas vecatiön. Wish u a hppy xms and new year..
b1cf5be9-c692-4b2a-ac76-a8ae997bcb9e,@GidgitVonLaRue Sounds amazing!  See you weren't inspired by #MKR to do a 'deconstructed lamb shank pie'? ie Lamb Shank &amp; a tough biscuit
7c6dbfdf-c086-4f9b-99f3-a6a3f39fb23e,"@_DirtyTruths So at the moment, I'm busy trying to track down the sources of your conspiracy theories."
36fbaba6-13e7-48af-8e28-d300d71535ca,"@MetroidThief hahaha, the only anime wall scroll I own is from Lain :)"
494f17bf-eca6-4e66-9676-94ff227afca0,@victorlisboa76 LMAO TOO MANY RIGHTS
94663d0b-fb82-480a-b9c8-32ba43f7bd0a,@GleamingRazor @AliTahmizian @raqqa_mcr Just the fact that no one can give reports should tell you everything.
c7ff7b37-9acf-4ce7-8834-2eaa7d122c74,Hooray! #MKR just got exciting again lol
665131de-b3c5-4596-9128-41d65f4e6f24,On that Supernova facebook thread. Hoooooooly shit.
b69a5972-87ce-42e1-b6d7-3b42ef7e5510,My job gives me a constant stream of endorphins.
a696c3ad-dda0-4f52-9e91-1d30cb621618,18 bats
ce55ff9e-a196-4347-b346-edd6882e72b5,"Bullying victims often suffer academically, particularly high-achieving blacks and Latinos http://t.co/cnasSFo #Psychology"
30c866a5-6f0c-4071-838d-a44593aa41d8,RT @umair4v: Identity of Women http://t.co/L4lPllgGI1
8a4a363f-c09e-4cfc-bd87-d12b9e09ad54,"RT @xymalf: ISIS orders genital mutilation of women and girls in Mosul, Iraq http://t.co/07UbzYHWjq"
a324d708-d0bb-4e56-b2f8-aa105f3c2d5c,RT @randi_ebooks: I checked the piano but I don't even fucking put men in here?
edbfaa9b-cc40-44bc-96c9-a0d4225fd4e6,sociais
cdd8b830-4bda-4909-b2e2-1677d4272b08,@RealandIllusory = ranting idiot.
7bc29225-d412-4edc-9f79-5e01329a7c6c,"RT @_CHYnese__: Miserable Martha's , Pathetic Patty's &amp; Bullshit Becky'sðððððð¤·ð½ââï¸ https://t.co/eB9QH9DyD7"
8797c96f-aae2-4ea5-a080-8b0f9d7c3a24,sitting next to @SoniaMalikCrazy and Jennifer. Eww #notsohappymonday
c625dc0e-a099-4e74-a3c9-83871333f947,HBR.org: Identify and Stop Workplace Bullying http://t.co/5gV05em
c20a1269-d233-4c50-b385-aede1d6df703,"@VeryWhiteGuy @Me you can just do that with twitter search. Unless you are looking to not block manually. ez enough to write, though."
