uuid,events
3778ead1-905c-48f3-9267-bd19ec6802a0,"[""caution"", ""caution"", ""caution"", ""substitution"", ""caution"", ""score""]"
40c1bf18-c075-4dc3-bb97-b46bee971b31,"[""score"", ""caution"", ""sending-off"", ""score"", ""caution"", ""foul""]"
a9fded04-2240-4140-83b7-8776cab0b06a,"[""sending-off"", ""caution"", ""score"", ""sending-off"", ""score"", ""substitution""]"
cfd7a7b7-d5e9-4be0-b57a-28b36f8e0fa1,"[""caution"", ""score"", ""sending-off"", ""foul"", ""substitution"", ""foul""]"
59b8c99d-4fb7-48bb-ac6f-3c1697b38787,"[""foul"", ""substitution"", ""caution""]"
b03a8978-895a-400e-ba79-80411050eac9,"[""caution"", ""sending-off"", ""caution"", ""caution"", ""substitution""]"
38ef4ce4-10ee-4e9f-bbf8-01e6c2812ed2,"[""caution"", ""sending-off"", ""score"", ""score""]"
3b231365-63b8-4cd8-b8f2-3f585ccd8c3a,"[""substitution"", ""score"", ""caution"", ""score"", ""caution""]"
c9dbb4de-fbd6-4540-b437-280bc8c5e900,"[""sending-off"", ""foul"", ""caution"", ""foul"", ""caution""]"
07542aa3-94d7-4081-986a-9e3ea4728541,"[""foul"", ""caution"", ""sending-off"", ""substitution"", ""substitution""]"
250f383c-2591-47d4-b1e8-0ca309e970ec,"[""foul"", ""sending-off"", ""score"", ""caution"", ""foul"", ""foul""]"
302f6a48-78a8-4d2f-975e-18af8f59dada,"[""score"", ""sending-off"", ""foul""]"
f122e592-b1ca-49b0-9aa0-82e91f34c74d,"[""score"", ""sending-off"", ""caution"", ""score""]"
2019c144-2b7e-4703-9d29-7fa28c04b316,"[""caution"", ""score"", ""caution"", ""substitution"", ""substitution""]"
e43dcd70-3bd9-4504-bd33-abe19b6547e3,"[""substitution"", ""substitution"", ""substitution""]"
e4803e7b-75d8-41dd-a196-02092e7a5f97,"[""foul"", ""score"", ""score"", ""sending-off"", ""sending-off""]"
cf173e22-8631-4847-ab89-6968d6e6ae4f,"[""foul"", ""score"", ""foul""]"
41132a59-24a2-4081-a821-b15792d4b816,"[""sending-off"", ""sending-off"", ""sending-off""]"
026d15c1-b245-46d3-b866-7b1aec52bb1d,"[""substitution"", ""sending-off"", ""foul"", ""caution"", ""score""]"
92605afd-c577-43d2-9c24-c40fbb234787,"[""score"", ""score"", ""caution""]"
8f974559-d257-49c7-a158-aa38a31a51fe,"[""sending-off"", ""foul"", ""caution"", ""substitution""]"
110cc334-2be9-4b3a-b813-af47c4385b19,"[""score"", ""caution"", ""sending-off"", ""caution"", ""score"", ""substitution""]"
f5feea2f-a2c4-40b1-b73b-138e497078a2,"[""sending-off"", ""sending-off"", ""score"", ""score"", ""score""]"
d836fb8d-e3ea-4bde-b31c-1b5933e1fe7b,"[""score"", ""sending-off"", ""foul"", ""sending-off""]"
1fe5f7e5-7c37-4e48-ae13-29add11112e3,"[""score"", ""sending-off"", ""sending-off""]"
bc0f4728-41a5-4b65-b158-9ddad5644414,"[""caution"", ""caution"", ""score"", ""foul"", ""score"", ""caution""]"
59818ecd-32a1-4f6c-bfb9-bacc9245bbf4,"[""foul"", ""score"", ""sending-off"", ""caution""]"
84c9238e-7e9c-47b0-b5ac-f21b88423414,"[""foul"", ""sending-off"", ""score"", ""foul""]"
7b2580e8-869e-44b4-9cf7-f4d8062ad83d,"[""caution"", ""substitution"", ""foul""]"
8b972b81-3766-485a-8989-b3ee4ecdcbb4,"[""sending-off"", ""foul"", ""caution"", ""caution""]"
bf9b68a6-b5d4-4a0a-9681-9bf6b56a594c,"[""caution"", ""foul"", ""substitution"", ""score"", ""caution"", ""caution""]"
35e754da-4ddc-485b-8194-6d3e6a0a56a4,"[""score"", ""sending-off"", ""sending-off"", ""score"", ""caution""]"
fd06a443-d591-4538-9db9-8b208e871ae6,"[""score"", ""foul"", ""substitution"", ""sending-off"", ""score""]"
913cdfd8-b857-4b1e-8b55-ba12837d5662,"[""substitution"", ""foul"", ""sending-off""]"
ce73a016-b612-4699-b9be-74e4fc60b7d8,"[""sending-off"", ""substitution"", ""foul"", ""score""]"
c82caf8f-4e88-4369-98d3-0e95b333147f,"[""caution"", ""score"", ""caution"", ""foul""]"
3a5105ad-45b6-4105-b748-61879d1aa7ae,"[""substitution"", ""caution"", ""caution"", ""score""]"
ca4f1a6e-e8ff-4b87-adac-a77532215147,"[""substitution"", ""substitution"", ""caution"", ""score""]"
f384aa1b-86f8-4733-b093-2aa91e125e15,"[""substitution"", ""caution"", ""caution""]"
3c13f746-c0d3-4b03-ab54-b6cd6cedbead,"[""sending-off"", ""foul"", ""foul"", ""sending-off"", ""substitution""]"
6aa29227-8dbc-4713-bf26-c6bf51877864,"[""caution"", ""substitution"", ""caution"", ""foul"", ""caution"", ""score""]"
5e6e01ea-2ffb-4a20-8319-c08a3d824530,"[""score"", ""sending-off"", ""substitution"", ""substitution""]"
39cf337e-6a7e-4c6c-aa31-da7588e1bdd8,"[""foul"", ""substitution"", ""substitution"", ""foul"", ""sending-off"", ""caution""]"
07c5ead5-fa2d-44da-99c5-fe1a0025cd43,"[""substitution"", ""score"", ""foul""]"
967c37ac-f115-49fd-86b8-0ce21b36d99a,"[""sending-off"", ""foul"", ""sending-off""]"
cbedd04b-7192-4fcf-a491-24dc513b1c84,"[""substitution"", ""caution"", ""caution"", ""substitution"", ""substitution"", ""caution""]"
5ada3441-7d0b-4be5-85bf-7d0d6de44edf,"[""foul"", ""substitution"", ""sending-off"", ""substitution"", ""substitution"", ""caution""]"
00285acc-ff7a-4f0a-804d-09fd43cdf6a9,"[""caution"", ""foul"", ""sending-off"", ""substitution"", ""score"", ""score""]"
9e26073e-0c35-40b6-9073-10d10b069fed,"[""foul"", ""substitution"", ""caution"", ""substitution"", ""foul"", ""caution""]"
4150384e-be82-4032-b517-91d25a8da106,"[""caution"", ""substitution"", ""caution""]"
65eb46d6-3d20-4b10-8fb4-543da1b633fd,"[""sending-off"", ""substitution"", ""substitution""]"
f2cf249f-67fd-4f43-a52b-e0c854e9f0b2,"[""score"", ""caution"", ""foul"", ""caution"", ""caution"", ""score""]"
4b1279cb-05ba-45fd-8da1-88b4d999412f,"[""substitution"", ""sending-off"", ""foul"", ""substitution"", ""substitution""]"
163f802f-be06-4765-ab72-63dda9e27dc7,"[""caution"", ""sending-off"", ""substitution"", ""substitution"", ""caution""]"
f138c582-acdc-4254-9744-69b9c2b03fc5,"[""caution"", ""caution"", ""substitution""]"
67064958-1adc-4bef-9ab6-092fcabc9ee1,"[""sending-off"", ""foul"", ""foul""]"
c1833005-afee-4166-b51d-f204b678f4db,"[""score"", ""foul"", ""foul"", ""caution""]"
c6525403-cf09-4024-a570-23c6aaaeb96a,"[""score"", ""score"", ""substitution"", ""sending-off"", ""caution""]"
e0870159-3c4c-4409-925e-76c9e13ee796,"[""substitution"", ""caution"", ""foul"", ""score""]"
dcc3d2ec-45ca-4d53-a09c-fa7913f17ee5,"[""foul"", ""caution"", ""sending-off"", ""score"", ""substitution"", ""substitution""]"
31e8b6e5-ce03-482d-8d5b-865a3a541f78,"[""caution"", ""caution"", ""sending-off"", ""substitution"", ""score""]"
c456bc0d-bdae-4b98-a5db-0f98d0117743,"[""score"", ""score"", ""foul"", ""score"", ""substitution""]"
d145ceda-798a-452a-a554-7c0859976378,"[""substitution"", ""score"", ""score"", ""sending-off"", ""caution""]"
fdb51e7e-2ce4-45c2-8c76-9e0839fdbcde,"[""score"", ""score"", ""foul"", ""foul"", ""caution"", ""caution""]"
40dec207-ffab-4b6f-bdfa-b556f263fd42,"[""substitution"", ""substitution"", ""score"", ""foul"", ""sending-off"", ""score""]"
fe24b877-aafd-468c-bfec-e8a802679c43,"[""sending-off"", ""sending-off"", ""foul"", ""score""]"
2c7c701a-5a0d-42a4-8bc0-b462c4f9f53e,"[""foul"", ""caution"", ""caution"", ""sending-off"", ""caution""]"
44b75427-0926-4275-917b-c84b08f7b9d6,"[""foul"", ""sending-off"", ""caution""]"
1b3acea2-88a6-46ec-a94a-70b09d91fe23,"[""caution"", ""sending-off"", ""sending-off""]"
181b9f82-d915-49cd-bc87-1105720a7524,"[""caution"", ""score"", ""score"", ""score"", ""foul""]"
7b51e71a-547b-4981-b966-da1e0895110d,"[""caution"", ""score"", ""sending-off"", ""score"", ""sending-off"", ""substitution""]"
8a8dd7da-c5c8-471a-b7d1-5982a641bd58,"[""substitution"", ""substitution"", ""caution"", ""substitution""]"
b2e34ab6-be59-45f4-a07f-7b3ba3ee5719,"[""caution"", ""substitution"", ""foul""]"
4c728821-88ff-4e83-b21b-94219a3ddfe1,"[""sending-off"", ""substitution"", ""foul""]"
1e549c7e-761c-401f-96fb-c77a47e2810e,"[""foul"", ""sending-off"", ""score""]"
19d28c31-a4e8-470c-8917-ee51790a648b,"[""foul"", ""substitution"", ""sending-off"", ""substitution"", ""caution"", ""score""]"
9527f164-26a5-4dca-9603-53bd4ba1ca73,"[""foul"", ""caution"", ""substitution""]"
31370865-a0da-4a28-bf51-639b58472ba3,"[""substitution"", ""score"", ""sending-off""]"
6cf6e8aa-b010-42db-8ab0-05eb3398ce61,"[""substitution"", ""substitution"", ""substitution""]"
790b4f83-4457-43b2-862d-0b50e694ce05,"[""score"", ""sending-off"", ""foul"", ""caution""]"
62cc92e4-92c8-482f-971a-63dc59ac862a,"[""substitution"", ""caution"", ""caution""]"
e8c535d5-b90e-4096-a883-d89b3db6535b,"[""substitution"", ""substitution"", ""caution"", ""score"", ""substitution""]"
856122b7-33f8-4e7d-984a-d3fda62bce5e,"[""caution"", ""substitution"", ""foul"", ""substitution""]"
d445abc1-63ee-40fb-b104-b82339c6e3a8,"[""substitution"", ""foul"", ""foul"", ""foul""]"
dba6e2cb-3aa5-49d0-a51f-3ac93522adf3,"[""substitution"", ""substitution"", ""sending-off""]"
975196da-49ea-43b9-bee8-dcf0478204cc,"[""score"", ""substitution"", ""caution"", ""substitution""]"
500ae97c-5156-4de7-bd36-cdece7ff3664,"[""foul"", ""score"", ""sending-off"", ""score"", ""foul""]"
b9bac3b2-e36a-4cdd-aed5-6e87d59b902b,"[""caution"", ""substitution"", ""substitution"", ""score""]"
bb9c7de3-3ca3-4b8e-a016-edb43153735b,"[""sending-off"", ""foul"", ""sending-off"", ""sending-off"", ""substitution""]"
560a1cd3-2bf3-47c9-ab5b-21ccf20eb3b2,"[""score"", ""caution"", ""sending-off"", ""sending-off"", ""sending-off""]"
e6fe9b89-82ed-4d31-bcf6-eb4504deadc9,"[""foul"", ""score"", ""score"", ""sending-off"", ""sending-off""]"
3d93c187-a1cd-450a-97f3-d5b75ad1a8e1,"[""substitution"", ""sending-off"", ""foul"", ""caution"", ""foul""]"
5309f86b-eab2-4426-a4aa-21b0ba93d4d7,"[""foul"", ""sending-off"", ""foul"", ""score""]"
7ef306e2-3457-446d-8724-ea50dc6fc83b,"[""sending-off"", ""substitution"", ""substitution""]"
5c103bbe-9644-492d-9768-0595b4f5413a,"[""foul"", ""substitution"", ""sending-off"", ""substitution"", ""foul"", ""caution""]"
76be4a53-6757-4a3d-a92e-1596182eb4d4,"[""sending-off"", ""substitution"", ""sending-off"", ""foul"", ""sending-off"", ""substitution""]"
1930553f-9bdb-4d48-91ca-900c1ad58e5d,"[""substitution"", ""score"", ""substitution"", ""caution"", ""caution"", ""score""]"
efd1a54c-f69a-4d22-9906-bc0318ec374f,"[""sending-off"", ""sending-off"", ""substitution"", ""score"", ""substitution"", ""caution""]"
e83edd79-bad0-4573-874b-4d0166748505,"[""score"", ""substitution"", ""foul"", ""caution""]"
b5be5f91-3f67-48aa-9e44-91f6ab77376c,"[""substitution"", ""score"", ""substitution"", ""substitution"", ""substitution"", ""substitution""]"
346e4797-4be2-44ad-bcdf-575febe84913,"[""substitution"", ""score"", ""foul"", ""substitution""]"
d3751fda-bc81-4912-8e69-1b491e0c9fa9,"[""substitution"", ""substitution"", ""substitution"", ""caution"", ""score""]"
0f056ae9-82d9-4631-b506-a96963935465,"[""sending-off"", ""substitution"", ""sending-off""]"
edf84557-1be7-44b5-b023-cbdf11390cd6,"[""score"", ""caution"", ""foul""]"
1d793135-6f4b-4e99-8be2-4123cf53c255,"[""caution"", ""caution"", ""foul""]"
310b4943-225f-4ae6-a36e-7e67c7334068,"[""caution"", ""caution"", ""substitution"", ""substitution""]"
ea667783-53e3-4dcb-9fb6-9a40bf651c4c,"[""caution"", ""caution"", ""sending-off"", ""sending-off""]"
07a16726-a302-4755-9978-81f1fc27b0e9,"[""score"", ""score"", ""substitution""]"
64f2b458-5247-4bad-84ed-5725f17c951a,"[""caution"", ""foul"", ""caution"", ""sending-off""]"
9aa49ec1-3f67-4c67-a25c-c8f0a1ebdda4,"[""score"", ""substitution"", ""substitution"", ""sending-off""]"
2989ef8f-f9ae-4844-bc8c-63fcb346dc1d,"[""foul"", ""caution"", ""substitution"", ""caution"", ""score""]"
1054b459-34ad-4959-a226-c0aeddf92fd0,"[""substitution"", ""score"", ""sending-off"", ""score""]"
82d9137f-6192-4897-9227-76d56a3114ad,"[""score"", ""foul"", ""score"", ""foul"", ""caution""]"
17c09a64-c2e6-4a65-a971-8c71c0f2935a,"[""foul"", ""score"", ""caution"", ""caution""]"
4d4f876a-4f2c-42b6-91a9-bdb3b7e6a075,"[""caution"", ""score"", ""caution"", ""foul"", ""score"", ""substitution""]"
bb5ce144-a0a4-48d7-bae5-8a197b3e8c55,"[""sending-off"", ""substitution"", ""substitution"", ""substitution"", ""substitution""]"
4b6520eb-889e-4fc6-b932-fd26ddeeed7b,"[""foul"", ""sending-off"", ""foul""]"
d0c59da5-4e5c-4c70-88c7-70a5505276d5,"[""foul"", ""score"", ""sending-off"", ""score"", ""caution"", ""score""]"
360361f4-b9b4-4f27-adad-703cfccd991b,"[""sending-off"", ""sending-off"", ""caution"", ""sending-off"", ""caution""]"
22efd18a-66ac-4c06-80f9-c83fa0b149e2,"[""score"", ""foul"", ""caution"", ""score""]"
0b2e8897-c860-41bb-ae94-5eaef1d3de35,"[""caution"", ""sending-off"", ""caution"", ""foul""]"
37d4c369-86d3-47c3-8630-c08d6c7fb7e7,"[""score"", ""substitution"", ""substitution"", ""sending-off"", ""foul"", ""substitution""]"
c91f003e-1af3-4ea5-8d75-a1e7861a0458,"[""substitution"", ""caution"", ""caution"", ""foul"", ""foul""]"
6f9f0a4e-44c9-4707-a0a3-bbd6460334c2,"[""caution"", ""caution"", ""sending-off""]"
ae2cc7c4-c66b-417e-87be-6ae0bbca2014,"[""caution"", ""foul"", ""substitution"", ""sending-off""]"
2fe00225-abaf-4d64-beb5-43b79a684ed0,"[""sending-off"", ""sending-off"", ""score"", ""foul"", ""score"", ""caution""]"
96d175c3-f958-4b20-abd4-a5c6d198df9a,"[""caution"", ""score"", ""sending-off""]"
bd9fe9b1-4bb2-4af4-a1f1-d86608c4a3f9,"[""sending-off"", ""foul"", ""substitution"", ""substitution"", ""sending-off""]"
1a4a8459-805b-461c-a53a-97ddc7abcd91,"[""substitution"", ""caution"", ""caution"", ""substitution"", ""substitution""]"
eac28d4e-8ad6-4dce-8e10-8a54e5c2a44e,"[""sending-off"", ""caution"", ""caution""]"
31182504-396d-490e-baa1-5777eecbbe56,"[""substitution"", ""sending-off"", ""foul"", ""caution""]"
989c3ae8-d2a9-4fbd-9598-8b4a72a61ddc,"[""caution"", ""foul"", ""substitution"", ""sending-off""]"
f5b4a50a-2470-4a50-9546-39677053f509,"[""caution"", ""substitution"", ""caution""]"
21db96e0-a075-4ee7-b250-1fb84ed26e11,"[""foul"", ""foul"", ""score"", ""foul""]"
93936cd8-f65f-44da-96ca-523702837e12,"[""sending-off"", ""score"", ""substitution"", ""foul"", ""score""]"
24c4938f-a01b-4a50-9ff2-817602f4c978,"[""substitution"", ""foul"", ""substitution"", ""substitution"", ""caution""]"
c5d8ef26-c979-46f3-aaf6-7ac0582c86c7,"[""sending-off"", ""caution"", ""score"", ""sending-off""]"
6d861a9c-eb63-43db-adce-7fa415c81d5f,"[""sending-off"", ""score"", ""sending-off"", ""foul"", ""sending-off""]"
99daeaa1-da3b-47e7-a8cf-04622265eecd,"[""sending-off"", ""caution"", ""caution"", ""substitution"", ""score"", ""sending-off""]"
986f1ac3-d9cc-455d-a7cd-80557ea69364,"[""foul"", ""sending-off"", ""foul"", ""sending-off""]"
0cce1bcf-625b-4cd4-ad42-bbec15ff18fc,"[""foul"", ""foul"", ""foul""]"
65be8a9f-f9be-49a2-924a-e6aa5bb9300d,"[""substitution"", ""caution"", ""caution""]"
baa2d5d8-0d82-47a1-814a-ec7ccf4028d2,"[""caution"", ""sending-off"", ""score""]"
17d279ed-12ac-4610-bf91-74a17a557e23,"[""substitution"", ""foul"", ""foul"", ""score"", ""sending-off""]"
4b8efd11-a22e-4bcd-935a-f9ffca05b20d,"[""score"", ""foul"", ""foul"", ""caution"", ""caution""]"
e1662576-d9ad-4e79-b506-34594375b84b,"[""foul"", ""foul"", ""sending-off""]"
b78495a0-b32d-42fe-b60f-a4dd8bdfa1df,"[""substitution"", ""foul"", ""caution"", ""score""]"
83b731ab-f775-424d-a467-283342c0b17a,"[""foul"", ""caution"", ""score"", ""score""]"
94edf483-779f-4023-a92c-811b0e6cbeef,"[""foul"", ""sending-off"", ""caution"", ""foul""]"
3ccf23b3-9fda-43c4-a72e-0cb6cf2787c7,"[""foul"", ""substitution"", ""foul"", ""foul"", ""sending-off""]"
c56226cb-a433-4402-9585-91f637a9fa35,"[""caution"", ""substitution"", ""foul""]"
0bed0215-a4e7-42eb-a5e6-f581d685504b,"[""caution"", ""caution"", ""foul""]"
20e72e1f-bbc9-45e4-b6bf-4cf4f2e83d2f,"[""foul"", ""caution"", ""score"", ""score""]"
974dfd77-dc69-4257-ba1b-46f45194a8e9,"[""score"", ""caution"", ""foul"", ""sending-off"", ""sending-off"", ""foul""]"
a7303f53-8a55-4da3-81e1-b915e646b95f,"[""sending-off"", ""caution"", ""foul"", ""caution"", ""foul"", ""caution""]"
5f8745c4-3c2c-4960-a08f-cababd47ac3e,"[""caution"", ""foul"", ""caution"", ""sending-off""]"
8a22a8e2-22e4-430d-bf8e-e4be02c76f0a,"[""score"", ""caution"", ""foul""]"
f4695724-5827-488f-be7e-b9023f451129,"[""substitution"", ""sending-off"", ""sending-off"", ""foul"", ""substitution""]"
8d93e931-d63a-4092-a2fb-69e43dee8f02,"[""caution"", ""substitution"", ""score""]"
fdbd83f8-8803-4ef0-a46c-9ed862a0c153,"[""foul"", ""foul"", ""caution"", ""foul"", ""foul"", ""foul""]"
9c0a8d18-e8b5-4f1a-8a67-e279a7088aef,"[""substitution"", ""sending-off"", ""foul"", ""caution"", ""substitution"", ""caution""]"
20c47927-accb-4d09-b254-49df1e6e1af9,"[""caution"", ""foul"", ""foul"", ""sending-off""]"
559bcace-705e-4c0b-bb6a-2346c0253267,"[""sending-off"", ""caution"", ""foul""]"
a7fd68b1-94b0-456f-a47b-f01cae9efd1d,"[""sending-off"", ""substitution"", ""caution"", ""caution"", ""substitution""]"
8b6db602-3e33-402b-941f-c0433e5fb59d,"[""foul"", ""sending-off"", ""substitution""]"
a01b72c0-87d7-42e3-9636-417f0d66672f,"[""foul"", ""substitution"", ""substitution"", ""foul"", ""sending-off"", ""substitution""]"
06ac111f-4603-4ac5-bed1-e85bd5b515d5,"[""foul"", ""score"", ""caution"", ""caution"", ""substitution""]"
759552ce-4cc9-411a-91ee-de1c81039683,"[""foul"", ""score"", ""score"", ""sending-off"", ""foul""]"
4592e7bc-3ee0-4a87-8bbf-137c48cbedb1,"[""score"", ""substitution"", ""caution"", ""substitution"", ""substitution"", ""sending-off""]"
90639eab-6301-4072-8462-5973b77cec32,"[""foul"", ""foul"", ""score""]"
9f97e8c9-958c-4e0e-8776-b54e02bf9df1,"[""foul"", ""score"", ""foul"", ""caution""]"
f784e873-1628-481d-b2c2-fbfc6ad6bb4e,"[""foul"", ""score"", ""score""]"
cd56df44-bd0d-4fcb-83cc-3bfbf68cc3cb,"[""substitution"", ""score"", ""sending-off""]"
ebbbb154-605b-47b3-aa3e-5c0e4df163da,"[""score"", ""substitution"", ""substitution""]"
d6340ba0-dccc-4043-83ce-164d82e70f5d,"[""caution"", ""foul"", ""caution"", ""score"", ""caution"", ""score""]"
b284032b-d1f5-4b57-a7c6-c3e6437efea4,"[""caution"", ""caution"", ""substitution"", ""caution""]"
925e735d-7b7c-4267-866e-f2c8a6f86ba8,"[""foul"", ""substitution"", ""sending-off"", ""sending-off"", ""caution""]"
406a6647-03f3-4b3e-aad3-112fe465e21e,"[""sending-off"", ""substitution"", ""score"", ""sending-off""]"
1c915fd7-c243-40b7-b783-981f7559860f,"[""sending-off"", ""caution"", ""score"", ""foul"", ""foul"", ""foul""]"
fe89c3ca-6115-4b42-8674-9fa97394d0fe,"[""foul"", ""substitution"", ""score"", ""substitution"", ""sending-off""]"
f7ef1a65-6e0b-4f90-b422-d627491567e8,"[""caution"", ""substitution"", ""foul"", ""sending-off""]"
418bb59c-af30-4984-9b7f-86a16611fdda,"[""sending-off"", ""sending-off"", ""score"", ""score"", ""substitution"", ""sending-off""]"
8204faac-75ef-4685-b1ff-c14f8572d00f,"[""sending-off"", ""score"", ""foul"", ""foul"", ""sending-off"", ""foul""]"
0c2b46ff-7256-4133-a081-5bffd8f6d883,"[""caution"", ""foul"", ""score"", ""score""]"
523baeba-b4d5-49cf-953d-56aaa91ee0ec,"[""caution"", ""foul"", ""substitution"", ""substitution""]"
411be9a5-5ccc-406b-86bd-fcec842de982,"[""caution"", ""sending-off"", ""score""]"
dceed1c0-2110-4c81-92d6-51a2d332e4a1,"[""foul"", ""score"", ""substitution"", ""substitution""]"
b7f8ce61-f2c7-4340-be3c-01a7f2c92847,"[""sending-off"", ""foul"", ""sending-off"", ""substitution"", ""foul"", ""foul""]"
4538921c-80af-4890-a3ea-ffff13b122be,"[""substitution"", ""score"", ""caution"", ""foul"", ""substitution"", ""sending-off""]"
0eb1f432-5391-4ac3-a341-1508780c8fa7,"[""foul"", ""score"", ""sending-off"", ""score"", ""sending-off"", ""foul""]"
ba47946a-9bef-4371-8aee-a13334d5d0bc,"[""foul"", ""score"", ""caution""]"
77949aaf-f7f1-4951-8f44-cbe0a451fdb1,"[""substitution"", ""score"", ""foul""]"
e1bb3895-eafc-4de7-8b91-9f0295ee6c50,"[""sending-off"", ""sending-off"", ""sending-off"", ""substitution""]"
66a7c165-8fc1-426a-a1b5-e788d28e96d1,"[""foul"", ""score"", ""sending-off"", ""substitution"", ""substitution"", ""substitution""]"
c7367326-ea55-49fe-a071-b31cc10ff95a,"[""foul"", ""sending-off"", ""sending-off"", ""sending-off"", ""sending-off""]"
1490ed09-01a8-4eca-a01e-bf2494f80daa,"[""foul"", ""caution"", ""caution"", ""foul"", ""score"", ""foul""]"
932228ff-f31b-477d-9a28-0dcdeb11e623,"[""caution"", ""foul"", ""score""]"
09b12853-43ed-486a-bc7b-748d19389e5a,"[""score"", ""substitution"", ""foul""]"
b76cc054-4a64-4671-99fb-99018b5c8906,"[""score"", ""substitution"", ""caution"", ""foul"", ""score"", ""score""]"
ab429abf-ee14-47b4-ac6b-6d6c0d2b49e8,"[""caution"", ""caution"", ""sending-off""]"
2bd7316a-ce8d-4b03-8f6e-ce6a3067524d,"[""caution"", ""foul"", ""score"", ""score"", ""caution""]"
f1294c6d-8d69-408f-9e02-55963e1a356a,"[""substitution"", ""caution"", ""substitution""]"
9728aae0-bb57-4092-8b4b-495da7d9e8a2,"[""foul"", ""sending-off"", ""foul"", ""caution"", ""foul"", ""substitution""]"
a43a1908-98fc-4782-b957-02780143590d,"[""sending-off"", ""sending-off"", ""foul""]"
c99d3322-d880-41e8-8d73-612463fa9dcd,"[""score"", ""foul"", ""caution""]"
ed4f0d4a-3d1d-4a2d-89e3-06b45d19ba7c,"[""sending-off"", ""sending-off"", ""score"", ""caution""]"
3d707a49-eab5-4324-9197-f8ee074d5c50,"[""substitution"", ""substitution"", ""foul""]"
